map_creation_id,M0,M1,M2,M3,M4,M5,M6
1510731004983.084,7.85618992945199,5.50215393858059,4.03987559760303,3.32241345430084,4.46566799321663,3.33299278148448,5.77340904915529
1510731004983.101,9.47745163150366,5.37830338267199,3.54076053724509,4.79698659288956,5.94760624826702,3.27244106556749,6.58287349211859
1510731004983.116,9.89935615778915,5.7044741654096,5.35043856642614,3.81760115679285,5.52435656079996,3.17641134269371,7.00176682635737
1510731004983.133,9.97936839346578,4.61512756260782,4.20437690401486,4.65053880229816,5.9471228185362,3.41668730867786,6.60724225658862
1510731004983.149,10.0540012729005,4.29680194285508,5.04619175108049,3.43234791147454,4.96279237330975,3.70714602440217,6.36739209632038
1510731004983.166,10.0280889006613,3.17431004721045,3.33658586681726,5.2202613759887,6.14354088629333,3.74880086674138,6.07127013927304
1510731004983.182,9.81156650834323,5.31758632706856,4.59418210052293,3.39941775232341,4.90284718761179,3.56405267831237,6.51819589663474
1510731004983.197,9.74020496074306,4.36474800218835,4.11750074055227,5.62609642934372,6.79374179468318,3.12036904221427,6.71395381122101
1510731004983.214,7.89903750494557,7.1793879449878,3.47508362399856,3.1124237999024,4.3181681666422,3.18674999180966,6.16486001359138
1510731004983.230,7.88332625938096,3.2791131034702,3.14815521390292,3.38009735144471,4.08698457829291,4.00640163000005,4.79645697798329
1510731004983.247,6.86863000467839,4.11051929159979,4.1308596716183,4.20431533931921,5.04693346710053,3.13630154799104,5.25249699996963
1510731004983.262,4.8351446726236,3.17001504342373,3.93097546007577,3.43853363102926,3.91076277729349,3.27913848430872,3.97169817540546
1510731004983.278,8.52175400438556,3.49965213908048,4.2854773622469,4.15746418874669,5.19093315951714,3.54133463388166,5.60940814607339
1510731004983.309,10.048637466298,4.87237609442365,3.69455507241641,5.126064380914,6.31660426170094,3.33556417345216,6.7333928008772
1510731004983.319,9.004011177587,3.18327788061525,4.49778952854628,3.64907847283948,4.78823476363452,3.81551210134788,5.55841368120984
1510731004983.330,9.13435270188382,3.62851248893878,3.69257381566909,4.92089703252928,5.87190030732791,3.50778788516459,5.93564466411093
1510731004983.342,9.36310396240276,3.4134815057135,5.24127306719674,4.83517891881297,6.15340554058,3.25485228344126,6.30570794522501
1510731004983.352,7.65870155489925,3.30825560402924,4.87500531017604,4.46083222410006,5.48031805947661,3.18581250787365,5.50062252711941
1510731004983.363,6.68744627662508,3.59437323186057,3.76965717692166,4.41117315779465,5.08232565478392,3.23083419020125,4.98302391513705
1510731004983.373,9.5785090705392,3.30655040659748,3.81838982022457,6.3863059410316,7.31342003513334,3.13363806031911,6.44502197132242
1510731004983.384,10.039519437536,4.62515287072062,6.55911514023149,3.77969254585146,5.67120686693221,3.15745798878337,6.96871825679887
1510731004983.394,9.24068712643376,5.11793428313646,5.8048594347239,3.62188590575541,5.29550604866507,3.14184020777271,6.6370108970568
1510731004983.405,7.50435728092842,3.50584318282793,3.63993233853283,4.03554831959461,4.79463798284751,3.55284975678532,5.07455804437511
1510731004983.416,9.09736489038095,4.66181366237961,4.75863812574967,4.06274606839427,5.40668788039736,3.31470654881068,6.29673122099193
1510731004983.427,5.98857197191241,5.70179030703851,3.10968625921937,3.11523016902218,3.83205670987197,3.24760525363752,4.92739881891952
1510731004983.438,9.59079959004377,3.3464751885513,6.60640395943028,3.49047851292063,5.21560089244268,3.43683404592412,6.29939169832981
1510731004983.448,9.67828303276315,3.59457385454505,5.0221170845753,5.42559467755333,6.72266132395223,3.12616903171477,6.59531820980131
1510731004983.459,5.017601670153,3.835927548969,3.93888724278821,3.37171431821266,3.94281682222454,3.18981675856571,4.2459411417389
1510731004983.469,9.99189964855478,7.30340011333384,3.53611863503586,4.34046728426031,5.78280130928033,3.10694239038476,7.28471802920085
1510731004983.481,9.2224728930653,4.97164814903002,3.79596356074084,3.51081903574824,4.71189731470255,3.68537828159575,6.03318741491439
1510731004983.491,9.91962089638125,3.45923145875657,5.41140323966806,3.2410785862215,4.76020289034414,3.83970967219937,6.06636485109208
1510731004983.502,8.02006315880205,5.95256391267433,4.41646492080827,3.1217283624695,4.43051037883205,3.24369678892538,6.0200431687939
1510731004983.513,6.50718734542588,5.55508053856056,3.2220500712771,3.47898168836388,4.25505219070414,3.22267775471599,5.18581773295949
1510731004983.524,9.56252217251878,4.31884040693705,5.65397449878436,3.42720062422437,5.03516330043336,3.47167700731457,6.36685028772312
1510731004983.534,7.25011208542702,4.56868126921803,4.48817225312626,3.45667923337519,4.51861208308492,3.2726224059742,5.40318692681153
1510731004983.545,9.91329622971048,6.5741123875455,4.48233456950747,3.20295456358385,4.83578381450143,3.40599820378295,6.90207919406506
1510731004983.557,8.48335640913089,7.582193874677,3.65587870769613,3.24375108561625,4.60275494923431,3.11779386371051,6.58381925292451
1510731004983.567,9.32307372648377,4.27075040980252,4.73397629224035,3.169651722641,4.543786320116,3.74471558609358,5.95825728883494
1510731004983.578,5.81134131214937,3.10411982727774,4.01842888997193,3.21901310453999,3.84400254271398,3.52061805344329,4.22630648637767
1510731004983.589,9.94126595458196,3.94281912889759,4.32051281776969,4.47038522718249,5.72783863200399,3.58664067645386,6.33532454367213
1510731004983.599,10.0374592701969,8.23808664132787,4.22352701756811,3.11072842495789,4.87928470269433,3.16471540804304,7.42948186990588
1510731004983.609,6.49322049514822,5.18970472780332,3.51674068276498,3.49606226921976,4.29879226997696,3.22248324730994,5.13419740676038
1510731004989.088,9.21447890221595,5.20922820279645,7.60300735393463,5.02385705961494,6.75740359361879,3.43465457394502,7.36262746365294
1510731004989.109,7.65951014670877,5.86410722601063,4.19486438758909,4.43905638058629,5.28638780846161,4.02442809241611,6.03121845457332
1510731004989.121,5.99044279509666,7.64874721589119,4.51448849845836,4.65523152313217,5.53214318164543,3.19559504932452,6.2509038154863
1510731004989.132,8.08637809132166,5.07932708524144,6.08475361336265,3.67453724442656,4.96958532082437,4.07571152292035,6.14965315304447
1510731004989.141,9.59531553736003,7.13573661355643,4.14314557141348,6.89114374800195,7.98397673644859,3.28647880538087,7.84109611796146
1510731004989.151,10.0544604871116,3.4807817398051,7.5904466355126,5.34085072384715,6.98426063704579,3.85106195388826,7.12906760365372
1510731004989.160,6.21874711335547,6.99842908417406,4.31196001772898,3.95687762171232,4.78615378926558,3.65843717077021,5.83630120591393
1510731004989.170,3.69214674766916,4.90647075207282,3.43753036001234,3.90358594105284,3.98515075759462,3.8806801732836,4.03449472375826
1510731004989.179,9.89470542909078,3.98809273111382,4.37987838861867,3.91293772452433,4.92746367554195,4.95801009864711,6.00136443589504
1510731004989.188,3.83595803417265,7.08995262705755,4.15090678165114,3.79027713283962,4.28852399634183,3.3074238855876,4.99158831289151
1510731004989.197,3.96902852206807,3.1130048546434,3.40735268432128,5.30322286269936,5.15284367661331,3.85075319349327,3.91565829719151
1510731004989.205,8.55637785304192,7.29327125070915,4.40647462551608,3.9007365037796,5.09200121620081,4.0093969288534,6.71655793858401
1510731004989.214,7.20854308408915,3.14661909183409,5.16772783991955,7.86229319010154,8.40890302735091,3.14338835289133,6.21847675703352
1510731004989.223,4.59164515934544,8.07951727502432,3.12676603936668,4.54479154539671,4.97087457748501,3.2209089349717,5.55237831108974
1510731004989.232,9.86887735577032,7.34931623457351,5.00713957088483,3.33380467954273,4.87070891218362,4.27946564798709,7.15054790520222
1510731004989.241,8.90912569934556,7.10101577380501,7.6408088158938,4.07672238674622,6.02662645855514,3.28457487391979,7.64518996342751
1510731004989.251,5.7291130002273,5.57259103607576,5.49079317859799,4.35287232050529,5.21835995787328,3.4623903881693,5.59846146671154
1510731004989.260,6.23246458775303,4.92087195420996,5.1690241606717,5.99645414030734,6.69929326451739,3.21604004177795,5.95185007182435
1510731004989.269,9.93083472134088,5.72227268719996,3.7581354579129,4.97742732713001,5.9791978889238,4.38364206010981,6.78138393912487
1510731004989.279,7.6915995389624,9.36544886280014,4.17217128253908,4.93205197283187,6.11836391375119,3.12065969793655,7.40659292060453
1510731004989.288,9.28936413121467,4.34420205106847,9.15184243441161,4.9158251303105,6.92968387196264,3.3007813055009,7.44851893684237
1510731004989.297,8.44670406974152,7.13773880190255,5.9597089012939,3.23410634515974,4.7861319497649,3.87739966869773,6.82133206224712
1510731004989.306,4.75708017300155,4.44243817608946,6.17294139031239,4.14711605579945,4.93431119694352,3.43732237093171,4.99594615953316
1510731004989.324,8.68685048374897,3.44787521648574,9.78175077081881,5.07688432417067,7.05400877103653,3.18086719822676,7.1469285075448
1510731004989.333,9.87471007188303,6.10643474208375,3.95243493960618,5.50520870691242,6.55648533613976,4.06779801434453,7.10617451668228
1510731004989.342,4.93675370923389,5.49344974771112,6.74705874401763,3.14577664597391,4.25090437148109,3.44437803978278,5.26561875554728
1510731004989.351,10.0436674780988,3.25692473673623,6.2842245126331,8.12187038773838,9.29413712067494,3.27337190521316,7.554841629915
1510731004989.360,9.49364603589767,8.4928265828468,3.77886160651205,6.46339693694528,7.6237810757322,3.20837237682561,8.05860476863413
1510731004989.369,7.74459900570195,7.63876372197261,3.54483493400336,4.92066878543259,5.79016755126283,3.65275831353003,6.65797402699686
1510731004989.378,8.16189808859376,6.26123234789546,4.07233020297215,7.05378322057597,7.84241932330147,3.17968932351921,7.09481208998961
1510731004989.387,8.82719135580795,5.34325440498669,4.79898208918231,6.82894320587828,7.78737912862709,3.39759249157426,7.11140081490062
1510731004989.397,4.18508776721901,8.81193352751759,4.40774567192494,3.21044211151115,4.02396974412815,3.13505225498456,5.59760354312681
1510731004989.406,9.52799470454044,5.20030491445933,7.8327618014055,3.66046572445475,5.5588301746412,3.89606947952365,7.10915313237339
1510731004989.415,4.40651225755149,4.12269902569921,5.32118730462748,3.92873397056248,4.45271912669827,3.71922898378734,4.48525118683072
1510731004989.425,9.19375421576372,8.20626246042352,6.31385140331325,3.37792558346583,5.21323300896268,3.64960838237213,7.57421688854885
1510731004989.434,4.78951071832216,4.86408082968725,4.8464389474004,4.26570862496278,4.79074994834168,3.62877792936779,4.85072534901032
1510731004989.444,4.77546919330973,3.71996308718399,3.69003545564606,5.16365482508872,5.25466405624069,3.84458391627597,4.4231228913636
1510731004989.453,7.5508186869189,3.28369131631512,5.35762518288147,5.44667450780218,6.22352052039068,3.94179444451512,5.69698444373198
1510731004989.462,5.07180112948225,3.97916243549869,4.16385862899583,4.38569999239909,4.69238156698567,3.99072159366869,4.49693969174292
1510731004989.472,7.76852222042447,7.93808232541489,4.67579894661522,4.40156336237975,5.59225753092145,3.49823507724472,6.9021933590859
1510731004989.482,9.94145134085574,4.56459251197114,7.24411171726006,6.49136436356419,8.09310283695875,3.29475218154139,7.72943067177268
1510731004989.491,6.90221402028905,6.6606314021267,6.63587358397679,4.18142010265348,5.58612921190794,3.22423487743584,6.60523647519767
1510731004989.501,9.0456566770585,8.65384811270051,6.48607041331795,3.22466831128154,5.13492628927025,3.53788133052473,7.67920936090642
1510731004989.511,9.59684538535244,5.48597335075461,3.85408837060972,3.88432754215287,4.89729232164648,4.71903244975191,6.28280631096867
1510731004989.520,8.22353617414552,3.95698565426631,5.37011239760281,3.92023830910863,4.93909124030073,4.42791389308811,5.69504949084872
1510731004989.529,9.4814000769827,6.2144308830058,6.97085000828461,5.08972412235881,6.81488900116035,3.39558392480227,7.65968457681489
1510731004989.539,7.40506973507891,7.57858876408408,4.25456251566427,3.92628512574539,4.96021654369072,3.77020405206558,6.40566701381814
1510731004989.548,8.53965244069942,9.66863262982831,3.72603261749331,4.56455087813076,5.81083362655973,3.43700326482738,7.56666837567015
1510731004989.557,8.05740993004087,5.44266375680454,4.82771256961448,3.71001607940225,4.74908091081749,4.28007036814426,5.95646815239527
1510731004989.567,6.7743501707378,5.56501708934931,3.67868395350416,4.81310193276051,5.3749795119277,3.92743396572655,5.61648827945663
1510731004989.577,9.00296846981871,7.23304630064951,4.24709152000106,3.2231149939081,4.46585080748699,4.36773468591917,6.59703386736293
1510731004989.586,6.01759217359351,4.90946300227883,3.71569714892776,3.66403465639068,4.12728111121265,4.30983610025243,4.80036445400603
1510731004989.596,5.2006714107916,6.4100530934378,3.36148989818705,4.42886102948398,4.82024646843352,3.67005528349768,5.19553160836168
1510731004989.605,7.01947081200439,6.98765282152208,5.49312603256188,4.45090671740635,5.6288742611135,3.35664762092143,6.54753536473592
1510731004989.614,5.04897664295083,3.10952753273056,7.90588924186184,3.25247252057089,4.38326357397431,3.66286518441877,4.79923721509422
1510731004989.623,9.8895113532594,4.72611868081172,5.10645279091934,8.01543286616944,9.05656402127462,3.24755081118456,7.68352996822207
1510731004989.633,7.4334683167433,9.46861389122431,6.32192936539839,3.15482079489266,4.90488336005285,3.13801548223486,7.36919091473041
1510731004989.643,7.02229649889604,5.26432521845806,4.78136081806324,5.68430464292816,6.45417934932447,3.48084412997657,6.13846995494854
1510731004989.653,6.98033929530772,4.4108271528537,4.17876832200852,6.53183998611097,7.02407247454885,3.51459494596743,5.92928709799138
1510731004989.663,3.73120102556422,6.1885298778004,3.36069728672737,4.53807432901412,4.70766949265468,3.4183837214118,4.66689955388515
1510731004989.672,10.0126289649752,9.30144792169021,5.11481187390707,4.36862922513967,6.09852348717932,3.51404002193499,8.21942922259508
1510731004989.682,5.91259171913902,8.60248819316012,4.01549058902248,3.34814184985351,4.2690744213958,3.53562715857846,6.03517611797671
1510731004989.691,8.36490150843784,6.1193122185301,4.83305153389218,3.91001602463938,5.05080166323074,4.12173862361466,6.35569633851927
1510731004989.700,4.3326416081125,3.5301784354525,5.00289317619619,4.54914479948988,4.89576981397425,3.70008919366818,4.36053262257727
1510731004989.710,6.27990165615237,5.3933206677894,5.25169405137911,5.8757674201774,6.65954006786648,3.14429961572509,6.1169181099854
1510731004989.719,8.20173731399492,8.52126834886136,4.18725855420742,3.1885156466532,4.4489478726563,3.97478338598934,6.75669915113138
1510731004989.729,6.83816207712516,6.78219988317529,5.21503383679349,3.41040756424975,4.53425457764898,3.78407288837729,6.03038083409202
1510731004989.739,9.57241910475936,4.26297734380678,6.41368655732418,4.3362387422919,5.78133604447576,4.21525680906497,6.63865787606247
1510731004989.748,9.95697401073421,7.59607564102767,8.26304862833984,3.87364020477385,6.16611771894636,3.28600563642983,8.26069329684605
1510731004989.757,4.93347274344632,4.10743094937212,8.99103907355234,3.22998615020421,4.69999817307294,3.17795734335106,5.37972556308367
1510731004989.766,9.94569807612241,8.61738053791973,4.39852716779312,3.51882052784697,5.04900450043436,4.10453548579202,7.51872256601107
1510731004989.775,6.9580134348975,3.64711803904143,8.57838419330292,4.61778112878164,6.13727774592778,3.27004249586685,6.20052908192553
1510731004989.784,8.12781330482818,4.23239266306488,9.0553342879482,4.89723470729721,6.72594131424844,3.14638264147423,6.99651357016034
1510731004989.806,7.43385913196887,8.75628086825476,3.37296745166347,3.42109630846474,4.40637916086469,3.90295301976741,6.44799998893116
1510731004989.814,7.0829435181808,3.72344973562709,5.04214702764078,3.84898925518166,4.62241035067225,4.37609599867532,5.13242866515615
1510731004989.822,10.0700931548228,6.13870957983634,5.90932803361781,6.7710928434404,8.23335842667466,3.20460841241077,8.06458757393851
1510731004989.831,7.97301329101823,3.82179565347401,5.18384697263407,7.89590288207666,8.61525553688035,3.12037357562685,6.72019189338374
1510731004989.840,9.45886966038097,4.74303695091824,4.24089641287578,4.26511953535102,5.25094947884694,4.63331902514678,6.19214514162965
1510731004989.849,7.72191431867829,4.58953346166337,4.87701036870132,6.00003482833806,6.7963888671798,3.62137476979114,6.25350509619938
1510731004989.858,7.50239251299434,4.94757015431953,3.52344611977136,7.14764949905359,7.58165394853468,3.44205622893543,6.30739114081526
1510731004989.867,10.0795733681252,9.4282002243223,6.47223830819235,3.46541989386,5.57631942171335,3.47930661495446,8.35930228297433
1510731004989.876,9.60849034254602,3.20690930492113,3.89368636366434,9.57961696491874,10.064414891256,3.28544032477147,7.22420793411126
1510731004989.886,7.51328361863695,5.83276863616369,5.2696021441266,5.43364440518251,6.45252220660964,3.41495726764207,6.54747118551948
1510731004989.894,8.92894043271108,6.52490328727423,6.53975447201231,4.89462019006464,6.49122301814986,3.39861259309229,7.41682862431115
1510731004989.903,7.67113392113064,5.08381141457008,3.94985454441737,5.5024146430127,6.15740101421885,3.89444696826589,6.02185180803029
1510731004989.913,7.98577294616036,9.87231019829304,6.31349175446112,3.22400842293102,5.08310581586888,3.12907283810613,7.7107765433376
1510731004989.921,6.35310530272601,3.31583108248975,8.1021321833996,4.13291085988114,5.45482023743751,3.50915155974466,5.61732971191355
1510731004989.929,5.89114918730091,3.43389961044782,7.0566507479202,3.59789771712273,4.66003389926376,3.82998909682472,5.07741400570675
1510731004989.936,8.0111145412523,5.55591026454522,5.65030336882886,4.86317620880027,6.0358088335807,3.66424416616006,6.53963402758299
1510731004989.945,9.48145605432093,4.71970060421865,7.29866570899984,6.15287051436206,7.74087798621952,3.28013826876454,7.54353677057509
1510731004989.954,9.6858693672502,7.90262899637494,8.17889905508976,4.05032004106345,6.31066925465793,3.13262347194237,8.31025141319864
1510731004989.963,7.57715844635477,4.82578739325221,3.46929867860797,7.86260780101837,8.24353899092922,3.25409784784659,6.49194590086874
1510731004989.972,5.92122779862508,3.5763413237659,5.86787317969552,6.06625866964241,6.74433431809658,3.25833582538712,5.57988279750556
1510731004989.981,4.77326314459012,3.75870528067449,3.75982745629085,3.71236246514684,3.89972449132932,4.3070013287225,4.01479952382607
1510731004989.989,7.66638745027458,4.39387752318932,5.41476526014172,3.78230566476679,4.79128812679341,4.27060087001902,5.63357863037584
1510731004989.998,6.692056587352,3.44995321896765,9.77069331137889,4.09361237265997,5.85873192369691,3.15706359754965,6.19016976147226
1510731004990.007,6.74059699767031,4.15795775272956,6.03405029434026,3.9233964424747,4.92090311265634,3.9608473113626,5.44711000495606
1510731004990.016,8.89513310288512,6.08409673744965,4.92690286929403,5.36023851471958,6.51186590751515,3.71432121556523,6.98071153832204
1510731004990.025,9.60566910918617,7.01006248627682,3.63884873044452,7.51391478624095,8.44644829008062,3.22597036731039,7.86019207063594
1510731004990.034,9.12759055693883,7.26514781718799,3.5876192019775,7.33190347087106,8.2262669961045,3.15932416492067,7.72352263714744
1510731004990.679,5.68419035040774,7.8866634254557,7.32657644366536,5.02103000178312,6.2236910912925,3.51386613090243,6.88103300031483
1510731004990.695,3.86146817944971,6.02240117617073,7.34934842886518,6.3691122837903,7.07197520488579,3.12865889288311,6.04362847972698
1510731004990.705,8.01290111555742,4.74262413924079,5.46872641570704,5.85294963489146,6.56234323107379,4.76536873717746,6.32848652092394
1510731004990.715,7.95295975872763,7.72139323819429,6.58696265578851,5.67270423589944,6.95157646680948,3.91165608726173,7.57907365766984
1510731004990.723,8.45856182886041,6.84646334633414,4.36201337227511,3.9556643202849,4.78971607737549,5.29582708867307,6.35272824496105
1510731004990.732,4.51738921834742,6.62779051329042,4.62947988071811,4.49346248030472,4.82081730194939,4.39402854881971,5.20883808635999
1510731004990.741,8.67135793387353,3.69924820148941,7.7356141745464,5.30600452770893,6.54143167126972,4.75051564038424,6.59512688373367
1510731004990.750,10.0980663841461,4.80719079477774,6.3947165764519,6.12004894350444,7.30788930062326,4.81395631371665,7.35539671814751
1510731004990.758,8.08771091524693,3.2972272002883,7.51293511561223,5.27172244572324,6.33933333287227,4.79678072393474,6.19531429881722
1510731004990.766,8.18848775332151,8.53130612777511,3.47519935080808,3.6529091326765,4.44025537898716,5.19986741126996,6.53340717874281
1510731004990.775,8.62407787772022,6.66088630669137,3.90912179439952,3.71906500834828,4.46404110496869,5.55242085563568,6.15526775258683
1510731004990.784,5.0360418998932,4.88357380424021,7.01591182495145,5.78170134331387,6.47407089553051,3.85898714456979,5.77050371511224
1510731004990.792,7.20006261477254,4.78152710464372,7.0768824576335,4.97801698555736,5.99987889425911,4.52305433172907,6.22043428660937
1510731004990.801,5.64348589016192,8.84947211388972,3.28350038302953,6.92840748749037,7.19847311589605,3.621932768694,6.74754320857557
1510731004990.809,6.92653734066183,3.36160215521306,4.41588702183217,4.43028101742159,4.6864797565296,5.59547209397919,4.78950432569232
1510731004990.818,4.81235739761391,8.38459213186433,4.53768580240373,5.43920512162046,5.91791605883027,3.77483349545807,6.18150174005947
1510731004990.827,9.49174077119499,8.37269880114961,8.52597428953148,4.33359070689081,6.39768400149105,4.03571714725285,8.4036377998838
