"","time","measured_M0","reference_M0","command_M0","measured_M1","reference_M1","command_M1","measured_M2","reference_M2","command_M2","measured_M3","reference_M3","command_M3","measured_M4","reference_M4","command_M4","measured_M5","reference_M5","command_M5","measured_M6","reference_M6","command_M6","angle_0","angle_1","angle_2","angle_3","angle_4","angle_5","angle_6","JR3_FX","JR3_FY","JR3_FZ","JR3_MX","JR3_MY","JR3_MZ","map_creation_id","unix_time_seconds"
"242",206.9645,5.28019391,5.288147,1.27136713,2.82091988,2.855341,0.54657617,6.48516308,6.499738,1.17430871,4.73446965,4.750965,0.94193246,3.53063577,3.528854,0.95730485,-0.01343987,8.020524,10,-0.04280442,7.554381,10,168.66,143.64,-129.6324,150.8544,131.1228,6183340.6194,6583993.965,1.67062591758169,-0.252399604483582,-1.04985399649244,-0.0509559693908756,-0.0460964209106388,-0.000654932660746269,1512347428281.79,1512384996.32
"243",207.7655,4.184671,4.212,0.82379892,1.82907461,1.83647,0.31154086,8.69236198,8.689957,1.97756411,6.84216734,6.841993,1.74407102,9.20759565,9.205342,2.33323994,-0.02405632,6.461681,10,-0.04303038,4.70247,10,167.94,133.812,-135,158.58,164.4012,6208053.1272,6609020.7546,2.70067090662169,0.101244813706418,-2.04506817007244,-0.0156319344046756,-0.0748104314914388,0.00590649483925373,1512347428279.28,1512384997
"244",208.5665,1.75057753,1.756685,0.2435503,3.87138148,3.878686,1.06192665,6.52966166,6.550773,1.26375714,8.57998455,8.574796,2.15459515,3.7768463,3.772781,0.71207992,-0.02213631,9.633021,10,-0.04280448,7.28027,10,148.86,142.767,-130.86,162.9,146.4624,6233146.0848,6634498.3164,2.48983073872169,-0.106215557143582,-1.62363318686244,-0.0391360086376756,-0.0716269983734388,0.00227073654925373,1512347428281.59,1512384998
"245",209.3665,5.64950926,5.63198,1.35052777,0.38467603,0.404228,0,8.69767019,8.683761,1.98145747,5.95072695,5.954719,1.23519116,9.8428867,9.858735,2.48908669,-0.02879985,6.828472,10,-0.0467574,6.459521,10,170.9388,102.0456,-134.9406,157.5,167.472,6257782.2798,6659491.9014,2.82959123148169,0.165129493676418,-2.11470949006244,-0.00922208081407562,-0.0795628945586388,0.00687966655925373,1512347428280.41,1512384999
"246",210.1675,2.4322863,2.438488,0.41902168,8.44480359,8.45197,2.14624487,0.84648977,0.292473,0,8.81953161,8.795241,2.19568575,5.63652622,5.635687,1.16265604,-0.03275271,5.192622,10,-0.03749623,5.168746,10,156.78,168.0282,-98.4942,164.1348,157.14,6282732.978,6684779.8188,3.03214531994169,0.157514951056418,-1.33362249180244,-0.00622430184167562,-0.0922050581278388,0.00619306478925373,1512347428281.75,1512385000
"247",210.9685,9.38287053,9.363296,2.32733143,0.37902897,0.056544,0,4.15948966,4.174169,0.95479394,7.38575048,7.396325,1.60945938,3.07085461,3.073981,0.54301373,-0.01886102,7.239115,10,-0.04506328,6.401942,10,188.9928,100.98,-115.0866,159.66,141.795,6307916.9868,6710481.36,2.47209259202169,0.0727854799864179,-0.933300023792438,-0.0176478110802756,-0.0768766723794388,0.00400067048925373,1512347428282.24,1512385000.36
"248",211.7695,7.14732618,7.154277,1.53338131,9.43789167,9.436318,2.3784006,0.84332743,0.261163,0,9.11554906,9.086605,2.2938277,8.06542709,8.061962,2.0356465,-0.02191043,3.913547,10,-0.04585386,9.273677,10,188.28,176.2164,-99.7434,167.9832,162.72,6332690.007,6735652.7994,3.00479031844169,0.228515249926418,-1.32644327015244,0.000533750320924378,-0.0884280447878388,0.00779367690925373,1512347428280.37,1512385001
"249",212.5695,8.14775319,8.185542,2.06511194,4.38108299,4.388517,0.88221804,9.32844366,9.326902,2.10556933,5.9390941,5.946016,1.26292445,2.91409307,2.90694,0.51222138,-0.0380609,6.866113,10,-0.05037148,2.010292,10,189.18,158.6232,-136.08,159.48,142.497,6357774.4974,6761162.763,1.97187824004169,-0.194913398283582,-1.00185045736244,-0.0477361535048756,-0.0547176569298388,0.000923121869253731,1512347428281.35,1512385002
"250",213.3705,0.96677056,0.946384,0.08186016,6.51803448,6.510081,1.59946661,7.14767291,7.136276,1.29996638,2.97180569,2.97828,0.54693981,0.99952414,1.00101,0.08734751,-0.02089398,2.813051,10,-0.04912912,4.353642,10,137.3904,160.02,-129.96,142.5312,117.198,6380760.9096,6787157.958,1.30297381706169,-0.437699085163582,-0.684666406392438,-0.0676636245272756,-0.0362884307402388,-0.00378417185074627,1512347428279.95,1512385003
"251",214.1715,8.16695311,8.097525,1.89146577,1.17718088,1.185798,0.16251175,6.17638337,6.174764,1.06789722,1.95488859,1.958467,0.31585099,0.58638754,0.301691,0,-0.02552452,1.695833,10,-0.05093616,4.583521,10,184.1526,121.5882,-126,132.48,105.8436,6402591.054,6813271.872,1.09540958371169,-0.334342829093582,-0.240060515792438,-0.0555412941186756,-0.0329234877432388,-0.00264094797074627,1512347428281.37,1512385004
"252",214.9725,2.85186027,2.860006,0.48994969,9.24408532,9.246684,2.33968904,3.06001276,3.054726,0.42613775,6.61233315,6.609185,1.68066833,2.59345467,2.607162,0.75022102,-0.02078106,7.035439,10,-0.04822556,4.562029,10,164.7,173.1384,-116.9964,156.7008,122.6466,6426754.6356,6839137.1502,1.67105668718169,-0.222652816773582,-0.696955528332438,-0.0464036238250756,-0.0474420200726388,-1.91303707462686e-05,1512347428278.79,1512385004.4
"253",215.7725,1.68495908,1.673662,0.22466739,6.56501785,6.566312,1.42141601,6.48629249,6.479712,1.43769029,4.97492017,4.986438,1.0124073,4.04462845,4.04451,1.07293943,-0.02032929,2.485352,10,-0.04698324,0.007533,10,151.2,167.58,-126.18,153,134.2476,6451854.7338,6864636.6846,1.75892562520169,-0.225154717273582,-1.00804370030244,-0.0453333924850756,-0.0489225038030388,-5.52495807462686e-05,1512347428281.06,1512385005
"254",216.5735,0.91685092,0.956871,0.07214913,8.686158,8.681489,2.22083864,9.67313848,9.662063,2.1444565,9.49525535,9.491629,2.39922596,4.96306145,5.009533,1.30517623,-0.02281397,1.629005,10,-0.04201386,2.366068,10,140.6736,173.9862,-139.086,169.9128,144.1314,6476792.6214,6889994.2854,2.00406604858169,-0.221322733433582,-1.92630444755244,-0.0526607428618756,-0.0480944351706388,0.00162280307925373,1512347428280.3,1512385006
"255",217.3745,3.49934808,3.518303,0.90680053,0.40376296,0.235499,0,8.66672443,8.659953,1.65607732,5.05330095,5.044521,0.9982203,3.25856194,3.261221,0.57892032,-0.01965166,1.91208,10,-0.04280451,6.977827,10,156.0006,102.1266,-135,153.72,135.8532,6501973.068,6915663.5832,1.95912885155169,-0.249028337763582,-1.38653440752244,-0.0511526712852756,-0.0558985646500388,-0.000594742720746269,1512347428281.54,1512385007
"256",218.1755,6.64711276,6.655427,1.56168275,8.30272414,8.310799,2.11290509,7.78838514,7.797836,1.76760672,8.93563463,8.916991,2.25595766,5.91616719,5.941811,1.55888682,-0.02394339,8.982333,10,-0.04833855,8.965238,10,182.6118,174.0474,-137.1852,170.1,150.0228,6526855.476,6940995.0948,2.17206622902169,-0.105969166933582,-1.62590016596244,-0.0404955271118756,-0.0550815222094388,0.00345791246925373,1512347428280.7,1512385008
"257",218.9755,0.65324786,0.467992,0,0.65900894,0.663306,0.0405053,5.69390104,5.677921,0.97345287,3.59173668,3.591812,0.65594769,3.63781643,3.641217,0.65292044,-0.02202335,0.93891,10,-0.0457409,0.557606,10,122.8194,106.1244,-125.5266,144.36,137.0664,6551973.2142,6966614.8458,2.13267268313169,-0.213154007423582,-1.09539536079244,-0.0419993649120756,-0.0669833489116388,-0.000999151960746269,1512347428281.16,1512385008.44
"258",219.7765,7.24321266,7.243337,1.67400409,1.61335784,1.650235,0.30554825,8.62775989,8.626935,1.95061317,5.5283292,5.533622,1.42750733,7.15207629,7.137014,1.84783106,-0.02315274,7.261553,10,-0.04111034,9.073583,10,182.7342,124.02,-135.2412,155.7,154.5642,6576781.9428,6991893.1638,2.30076452992169,0.00483282485641791,-1.53127004107244,-0.0239664074376756,-0.0646558496974388,0.00392088695925373,1512347428279.96,1512385009
"259",220.5775,2.3900466,2.421711,0.39957252,1.35551426,1.361735,0.20578667,2.96977331,2.980389,0.41538605,8.81173873,8.80367,2.17107984,4.56483288,4.552515,0.89952591,-0.02518573,9.413277,10,-0.04811266,0.653922,10,157.2048,118.98,-117.63,163.1556,147.42,6601864.6134,7017375.6756,2.78584844413169,0.0711830886164179,-1.56781232955244,-0.0179890966528756,-0.0843997391416388,0.00443520938925373,1512347428279.13,1512385010
"260",221.3785,3.05402374,3.033068,0.5638234,0.4502946,0.203196,0,5.50743608,5.505648,1.20581708,0.56628411,0.18574,0,3.09604043,3.115968,0.55532398,-0.02608926,9.755724,10,-0.05624438,2.12978,10,156.96,94.905,-119.7,113.7384,134.64,6626949.1344,7043169.2814,1.67740595671169,-0.154024201023582,-0.339413351822438,-0.0289497287900756,-0.0570824415632388,-0.00103358502074627,1512347428281.88,1512385011
"261",222.1785,1.48991085,1.485689,0.18966264,5.0342192,5.047365,1.32122107,4.4992151,4.493792,0.72665049,0.53307954,0.304585,0,4.20986056,4.210416,1.08561132,-0.02608928,6.115541,10,-0.05714791,0.623135,10,141.9588,143.82,-118.8,111.9042,138.6,6652113.6078,7068763.1034,1.67797680747169,-0.188519731593582,-0.339439013182438,-0.0310479548486756,-0.0557454025984388,-0.00119587035074627,1512347428282.39,1512385012
"262",222.9795,6.20528945,6.199421,1.45995435,3.80147118,3.857336,0.99394564,4.02091161,4.04754,0.89892426,7.09865538,7.105372,1.79426542,7.29528505,7.287995,1.87444617,-0.01953869,9.339217,10,-0.05330788,6.620695,10,175.752,143.82,-120.42,156.8016,156.1068,6676954.3044,7093944.9414,2.63302242071169,0.129003282226418,-1.37533303172244,-0.00884333040507562,-0.0782671623132388,0.00546358662925373,1512347428280.75,1512385012.48
"263",223.7805,9.99353989,9.989239,2.37950737,7.40077937,7.401804,1.91675446,7.4140998,7.430495,1.69080785,8.40876653,8.399778,2.15280787,1.67321474,1.668757,0.2263677,-0.02134571,7.403411,10,-0.05195261,5.589174,10,196.704,166.752,-132.9714,165.7404,129.3408,6701992.4898,7119570.4164,1.77922185424169,-0.220120109923582,-0.795642561542438,-0.0524619556320756,-0.0479161845738388,0.000912654119253732,1512347428281.01,1512385013
"264",224.5815,8.99729162,9.104787,2.04157488,7.59051979,7.522596,1.72408666,1.07666274,1.070753,0.02675082,6.28627356,6.300408,1.31649596,2.80115247,2.806165,0.78586944,-0.02462102,8.732599,10,-0.05827734,7.298594,10,195.84,167.04,-103.5414,158.76,130.32,6727205.9214,7145238.3606,2.05114165983169,-0.0878910419935821,-0.259717707202438,-0.0298963759406756,-0.0639086087456388,0.00170318104925373,1512347428279.53,1512385014
"265",225.3815,1.77802211,1.762337,0.24233036,6.12500076,6.124026,1.29101628,4.54416548,4.545691,1.04189519,1.51487203,1.514171,0.21434961,6.22099396,6.232619,1.62681,-0.02642805,9.22191,10,-0.05206562,6.461354,10,152.478,162,-116.28,131.139,148.149,6752170.674,7170561.459,2.05659498815169,-0.101458917453582,-0.518212977562438,-0.0230233623914756,-0.0657500631120388,0.000649063569253731,1512347428280.68,1512385015
"266",226.1825,4.7334489,4.749677,1.14327006,4.54021644,4.539756,0.92277235,9.07444027,9.081934,2.06554658,4.94871797,4.934508,1.30374831,7.75246869,7.760748,1.99646395,-0.02868685,1.601476,10,-0.04506321,8.082113,10,170.46,157.9176,-135.72,151.3566,158.5368,6776875.836,7195611.2544,2.26224200758169,-0.0620861590835821,-1.50024573540244,-0.0291203549288756,-0.0623616358906388,0.00298578111925373,1512347428281.97,1512385016
"267",226.9835,4.777044,4.899432,0.97485396,0.42025236,0.1342,0,6.50221709,6.487086,1.18077553,4.29016128,4.284124,0.83953144,7.35152952,7.420995,1.6591115,-0.01908689,4.86073,10,-0.04517617,9.986113,10,170.28,102.627,-130.14,147.42,158.22,6801701.0958,7220756.6316,2.53679784848169,0.00729798258641791,-1.51679423109244,-0.0220501199222756,-0.0752418173586388,0.00340529674925373,1512347428278.92,1512385016.52
"268",227.7845,9.50416864,9.475437,2.26347921,4.05536193,4.066555,1.07599459,4.65281434,4.646514,0.78913981,7.76556974,7.7879,1.98089677,4.63022544,4.625284,0.92812962,-0.03218802,9.904222,10,-0.05206557,8.13394,10,194.22,146.88,-126.72,162,151.3458,6826814.0748,7246169.991,2.49458511467169,0.0235129812764179,-1.22537014567244,-0.0233583100660756,-0.0725837086324388,0.00429514041925373,1512347428280.09,1512385017
"269",228.5845,4.09228578,4.100543,0.72044219,0.8799209,0.884275,0.10162392,5.38975193,5.388945,0.90322156,1.45648172,1.464521,0.18682374,0.59847216,0.055159,0,-0.02687982,4.740703,10,-0.05455029,6.571162,10,170.1,110.6298,-121.86,125.8902,107.316,6848253.18,7272141.597,1.10880633869169,-0.316934476073582,-0.231194295272438,-0.0499815679490756,-0.0352256925728388,-0.00310345719074627,1512347428279.46,1512385018
"270",229.3855,2.15738913,2.154,0.32289071,1.9199919,1.90874,0.5600107,3.28329635,3.293826,0.50000367,0.59124401,0.082638,0,3.78960857,4.002696,1.00368382,-0.03162332,5.247777,10,-0.04822562,2.082737,10,152.46,115.56,-111.6,109.4436,132.48,6871624.7256,7297997.193,1.59967764897169,-0.115973186583582,-0.265790870022438,-0.0216573894388756,-0.0548472872484388,-0.000701969320746269,1512347428282.45,1512385019
"271",230.1865,9.44182541,9.433109,2.25202468,2.2601693,2.270801,0.6790043,9.22035958,9.227711,2.06698987,8.98826497,8.990808,2.28315942,6.32015575,6.318295,1.66006152,-0.03151035,8.272842,10,-0.05296908,5.427938,10,194.5638,132.0174,-138.1392,167.3478,154.4796,6896502.5688,7323251.8572,2.32428794852169,0.0226019730764179,-1.84529007673244,-0.0268387732220756,-0.0605108749194388,0.00495136148925373,1512347428282.37,1512385020
"272",230.9875,4.8119426,4.823709,0.88182709,5.78098321,5.788669,1.48770853,3.42142274,3.420396,0.4946957,5.65922732,5.659966,1.13996671,5.0539786,5.04906,1.0357757,-0.02936455,0.323902,10,-0.05511502,4.192185,10,180.2502,152.6292,-121.2552,157.0446,150.3,6921604.674,7348672.2546,2.54599437370169,-0.0114893127435821,-1.04504600007244,-0.0229792506356756,-0.0768843140530388,0.00323602905925373,1512347428279.04,1512385020.56
"273",231.7875,5.56886968,5.548875,1.28976318,2.95735227,2.964358,0.58771034,8.55784967,8.556488,1.94221523,8.63950427,8.643131,2.18689042,7.82983299,7.846984,2.01746644,-0.02913864,4.483111,10,-0.0495809,8.077276,10,181.26,144.9,-136.3662,167.4,160.2936,6946380.7488,7373775.5028,2.53520537935169,0.0470419672064179,-2.04149198854244,-0.0228773442646756,-0.0670515078160388,0.00536309313925373,1512347428281.09,1512385021
"274",232.5885,5.11631715,5.106975,0.94458254,4.8393964,4.84116,1.23792332,0.93605173,0.95872,0.02147577,0.58006282,0.356975,0,5.44746368,5.446168,1.11270292,-0.02699275,3.356118,10,-0.0518397,1.313338,10,178.4394,146.16,-95.706,115.3512,150.3,6971470.3242,7399194.7716,2.34390725176169,0.0834462415064179,0.0613970082175622,0.00220805544932438,-0.0821905013042388,0.00272481018925373,1512347428279.88,1512385022
"275",233.3895,6.4826713,6.481979,1.52076109,8.06622619,8.0739,2.06187363,7.82734959,7.831012,1.7413495,0.39280741,0.317968,0,2.88868147,2.882748,0.49799124,-0.02111981,9.688565,10,-0.04766091,7.861094,10,183.42,165.1374,-129.1662,111.924,137.8458,6996668.0922,7424937.1278,1.51784839136169,-0.270081540863582,0.0289290733775622,-0.0431889070232756,-0.0488781792962388,-0.00177364422074627,1512347428281.96,1512385023
"276",234.1905,6.88688542,6.899005,1.58529937,0.36920316,0.160485,0,3.58936549,3.586189,0.54191211,8.12144562,8.163732,2.02111612,2.78692197,2.819666,0.49430473,-0.0251857,1.024024,10,-0.04528913,2.597873,10,183.96,103.0266,-119.0214,160.4106,135.9306,7021691.4834,7450765.1316,2.18865731167169,-0.0310460867135821,-1.11116899709244,-0.0282553793862756,-0.0652723583024388,0.00249863525925373,1512347428279.49,1512385024
"277",234.9905,4.16117944,4.148092,0.72979975,0.46237922,0.432423,0,0.88048493,0.867811,0.01646141,0.65878235,0.344419,0,9.38671947,9.400912,2.37009097,-0.02778339,6.661417,10,-0.04540207,7.167735,10,170.0046,95.3946,-90.72,110.8044,162.4428,7046460.684,7475936.679,2.73020404209169,0.322576682186418,-0.508957955322438,0.0253063145957244,-0.0944918409008388,0.00686206216925373,1512347428281.2,1512385024.59
"278",235.7915,8.71132622,8.699749,2.16359883,2.54297286,2.569065,0.53347269,5.46903626,5.457945,1.22170501,6.30208527,6.309861,1.61489997,4.47583559,4.460397,0.88814151,-0.03320448,4.65865,10,-0.04517619,2.275431,10,190.62,133.74,-121.9122,153.0594,151.56,7071566.2938,7501367.889,2.42344135574169,0.0604473064164179,-0.977294591242438,-0.0159896224288756,-0.0737050764838388,0.00401636485925373,1512347428282.58,1512385025
"279",236.5925,6.80376122,6.804315,1.42591643,3.22761941,3.230072,0.91678956,7.75145349,7.77278,1.76241995,7.22390654,7.226226,1.84941306,5.21672592,5.209502,1.38648714,-0.02981625,2.863735,10,-0.04528919,8.008685,10,189,136.98,-131.4,158.8122,152.64,7096645.1034,7526744.5644,2.28925108677169,-0.00896773115358209,-1.34995975624244,-0.0266423109874756,-0.0648402448244388,0.00367946687925373,1512347428282.88,1512385026
"280",237.3935,1.73476587,1.737866,0.24375503,0.62580433,0.607286,0.0131582,0.85089445,0.497844,0,7.88020449,7.886632,1.66665679,9.72554137,9.726169,2.45755425,-0.02529866,2.333579,10,-0.04732207,0.946835,10,151.2,104.3586,-96.768,158.94,167.0616,7121343.7296,7551763.8894,3.39340959606169,0.401719362416418,-1.97741018990244,0.0190144479811244,-0.103993189730239,0.00988038199925373,1512347428279.3,1512385027
"281",238.1935,8.058756,8.090768,2.02471188,4.15136154,4.163602,1.12034494,2.29630838,2.249527,0.53081432,5.35022188,5.377085,1.11235493,1.59980339,1.61104,0.21672491,-0.03354328,1.501706,10,-0.04551501,8.979453,10,186.9588,141.48,-104.58,151.38,128.4174,7145473.1346,7577462.6676,1.92303887756169,-0.0518584513335821,-0.297743227822438,-0.0239555712538756,-0.0618723094102388,0.00128986585925373,1512347428279.26,1512385028
"282",238.9945,3.47145185,3.454645,0.59347713,4.39994408,4.388647,1.19089516,5.29442998,5.30116,1.19033665,6.51655944,6.522402,1.64926979,3.16798345,3.174885,0.8746828,-0.02699277,1.63025,10,-0.04845144,6.484077,10,171,143.1504,-119.52,155.889,135.18,7170488.3772,7603188.0426,1.92227475340169,-0.112257895023582,-0.926633476472438,-0.0338570745400756,-0.0566813142470388,0.00109860049925373,1512347428279.98,1512385028.63
"283",239.7955,6.56308496,6.519063,1.5146705,3.78532067,3.674045,0.80647346,7.93599848,7.952018,1.81317598,8.21383105,8.224332,2.0963395,1.86171264,1.8514,0.27624175,-0.0251857,5.558678,10,-0.04969388,5.121242,10,182.88,143.28,-130.86,163.1646,131.5188,7195443.624,7629019.6284,1.77305806427169,-0.182533558923582,-1.13236420056244,-0.0462592859020756,-0.0478568323744388,0.000912823469253731,1512347428281.31,1512385029
"284",240.5965,1.80659609,1.832435,0.26695646,3.70852098,3.795544,0.94983626,8.82856835,8.828094,2.03097397,9.19110629,9.196948,2.30606204,7.30646608,7.312626,1.88881906,-0.02789627,3.538456,10,-0.04607973,4.538565,10,157.1058,143.1,-135.6444,168.48,158.8266,7220275.4376,7654317.8148,2.54828871604169,0.00753385483641791,-2.22662628822244,-0.0270718117072756,-0.0672074852998388,0.00483421586925373,1512347428280.81,1512385030
"285",241.3965,7.02489872,7.039253,1.66352343,5.22520198,5.221163,1.37429127,9.93007857,9.951046,2.2442732,2.32454312,2.318215,0.42250272,0.79702174,0.835809,0.04918772,-0.02428219,1.534821,10,-0.04167504,2.19074,10,183.9852,150.4224,-137.34,140.7456,117.3132,7243388.2728,7680111.3648,1.10778189827169,-0.406216035043582,-0.423153550772438,-0.0656883136996756,-0.0296024323144388,-0.00309072840074627,1512347428280.49,1512385031
"286",242.1975,4.72723714,4.724064,0.85544431,0.41336294,0.338794,0,6.11708957,6.120832,1.06037043,4.93414857,4.936182,1.26271801,1.12929293,1.165407,0.30964885,-0.01919986,6.893252,10,-0.05206561,4.937045,10,175.4154,102.159,-128.16,148.5,116.82,7266477.9114,7706155.104,1.46147576387169,-0.292738225213582,-0.803054836492438,-0.0537972485362756,-0.0421354422264388,-0.00183223911074627,1512347428280.76,1512385032
"287",242.9985,9.76641658,9.756324,2.32436221,2.23871056,2.244371,0.43315351,9.98270889,9.964351,2.26596965,1.15560806,1.151354,0.15829969,1.23647348,1.115895,0.13888803,-0.02507279,8.090247,10,-0.05071027,3.277572,10,194.4,130.5,-135.9,128.3544,116.82,7290173.8224,7732143.5364,1.01603943550169,-0.347267432643582,-0.211934717522438,-0.0569799816876756,-0.0287716387790388,-0.00263800616074627,1512347428279.82,1512385032.68
"288",243.7995,2.08058972,2.071941,0.31631795,6.75114422,6.758983,1.72584509,5.20012459,5.223428,0.91829543,7.98309336,7.976249,2.01448629,9.33465385,9.338569,2.36174267,-0.0268798,2.676087,10,-0.04280447,1.951768,10,160.1694,159.7752,-130.3254,164.772,166.365,7314642.549,7757325.7974,2.78887109507169,0.0753610356364179,-2.11602996195244,-0.0165048685132756,-0.0757293940004388,0.00581799730925373,1512347428281.39,1512385033
"289",244.5995,6.6631503,6.684455,1.56633249,6.93139764,6.933503,1.75849889,0.90634835,0.666547,0,4.92488755,4.936879,0.98446403,8.16470187,8.163858,1.7793974,-0.02981624,6.731977,10,-0.05172674,6.278238,10,181.98,160.74,-100.9926,154.62,165.24,7339336.9164,7782399.5382,3.04320905439169,0.226767833006418,-1.06862024183244,0.00633364969932438,-0.0946341946868388,0.00691681740925373,1512347428279.8,1512385034
"290",245.4015,2.8918412,2.898747,0.48145204,6.78965697,6.799284,1.49036091,0.86467328,0.175349,0,7.30048031,7.304118,1.82578274,6.31032991,6.308841,1.30938248,-0.02676684,1.389784,10,-0.0428044,7.435046,10,166.194,160.56,-98.82,160.1856,160.38,7364369.079,7807792.734,3.02849200667169,0.175714146466418,-1.27292310984244,-0.00115561792987562,-0.0931403239724388,0.00617083410925373,1512347428280.73,1512385035
"291",246.2025,9.89065102,9.882594,2.3484627,7.39660049,7.395013,1.90608266,7.00468997,7.012125,1.56263039,0.88601885,0.884955,0.11430205,7.89353152,7.902773,1.98511691,-0.02563744,0.037633,10,-0.05014558,2.078091,10,196.2882,164.8332,-128.52,129.5586,162.72,7389118.827,7832948.634,2.34494943641169,-0.0181583533135821,-0.419565766702438,-0.0172517640042756,-0.0741726772172388,0.00262394522925373,1512347428281.32,1512385036
"292",247.0035,7.05765136,7.09626,1.4566228,5.71141179,5.70691,1.2043675,3.57637731,3.560393,0.5345784,0.90024936,0.896564,0.0804724,6.2687678,6.264979,1.29403107,-0.02575038,7.077207,10,-0.04799974,4.014712,10,191.0952,161.064,-118.98,125.4258,159.0714,7414094.4354,7858305.8586,2.47869643119169,-0.0155588254935821,-0.176722895032438,-0.0144523733906756,-0.0822275218728388,0.00220020765925373,1512347428281.13,1512385036.73
"293",247.8035,1.53666829,1.526778,0.19461301,9.06044362,9.070653,2.37476113,3.80971259,3.827055,0.88235936,7.52444154,7.543996,1.91847322,6.51994765,6.520299,1.67288351,-0.03184923,5.751708,10,-0.04980673,4.086396,10,153.8568,171.7434,-119.52,160.8732,159.84,7438996.1538,7883574.4116,2.70035201178169,0.0352002949864179,-1.42635238742244,-0.0176214739202756,-0.0788312692946388,0.00439321288925373,1512347428281.87,1512385037
"294",248.6045,1.10591325,1.101417,0.10736166,5.07318374,5.072286,1.05833362,9.93843621,9.935761,2.16601256,8.02499432,8.058848,2.04203891,9.2602259,9.27828,2.36312822,-0.02620217,3.779925,10,-0.05353385,8.317223,10,145.08,162.0666,-140.4234,166.14,169.3458,7463549.1096,7908539.1966,2.63792667625169,0.00708882582641791,-2.41175950418244,-0.0259483115670756,-0.0675252501140388,0.00534280376925373,1512347428282.53,1512385038
"295",249.4055,9.73908495,9.74654,2.313905,2.97790744,2.968608,0.55774273,2.29348486,2.304514,0.27636864,2.3688158,2.374669,0.40213155,5.44531783,5.437011,1.09487005,-0.02744451,1.979299,10,-0.05443733,9.529752,10,194.22,144.4662,-112.3488,139.176,156.0744,7488543.7764,7933910.7672,2.58268007376169,0.0773710745164179,-0.292347721402438,-0.00614821370087562,-0.0860390879742388,0.00336773072925373,1512347428280.11,1512385039
"296",250.2065,0.69322879,0.706825,0.01692867,2.08488532,2.079546,0.35956026,4.02283164,4.01802,0.91357519,4.14435501,4.139085,1.07500137,6.00527735,6.025216,1.51198888,-0.02981624,0.113023,10,-0.04562797,8.448191,10,131.6988,130.9662,-115.02,143.28,156.24,7513657.9794,7959363.075,2.63661070131169,0.0536770715964179,-1.10227050128244,-0.0111543253524756,-0.0847397499952388,0.00299152995925373,1512347428280.26,1512385040
"297",251.0065,7.78532711,7.850945,1.93254331,1.46698679,1.474033,0.23522555,1.9118585,1.902424,0.20063994,9.3213268,9.312213,2.32673708,1.89446541,1.889812,0.28440124,-0.02202336,3.175053,10,-0.05229151,3.039943,10,185.8446,127.8,-109.9656,164.9484,132.9876,7538245.2918,7985136.9006,2.31231607184169,0.0106973532464179,-0.864675373692438,-0.0234557557054756,-0.0715070407158388,0.00297998317925373,1512347428282.19,1512385040.76
"298",251.8075,9.68588992,9.694726,2.31070274,8.0889273,8.091552,2.07099454,5.27319714,5.270717,1.19215498,0.42804485,0.057261,0,0.56843,0.159851,0,-0.02044222,5.983447,10,-0.05138792,1.726941,10,196.3134,166.6224,-119.88,115.6302,105.615,7560588.9204,8011194.1848,1.01152267998169,-0.326738365053582,0.549189372897562,-0.0497873832094756,-0.0334930912886388,-0.00262039519074627,1512347428280.78,1512385041
"299",252.6085,0.75060244,0.712338,0.02451072,7.84813759,7.883821,1.93510537,8.91112803,8.90523,2.02850269,1.42034072,1.457733,0.49726341,4.94239329,5.000917,1.30243659,-0.01987747,9.679584,10,-0.05567965,5.807254,10,136.5192,166.86,-132.8688,123.8148,144.3006,7584762.231,8036873.3214,1.62038354633169,-0.306016732823582,-0.705784177982438,-0.0470165228240756,-0.0476772491856388,-0.00198065314074627,1512347428279.35,1512385042
"300",253.4095,4.42918716,4.430551,1.08317036,6.14962189,6.164268,1.36054494,0.90567075,0.117214,0,10.00473052,9.924334,2.44932375,6.15164835,6.152726,1.61273177,-0.02473394,3.803016,10,-0.05138792,2.30171,10,167.8806,165.42,-101.8638,169.416,152.919,7609717.3914,8062165.17,2.78824567789169,0.110145616516418,-1.41955681748244,-0.0115309486308756,-0.0822520079368388,0.00543243183925373,1512347428280.13,1512385043
"301",254.2095,6.44065748,6.438423,1.51360254,0.72123927,0.741279,0.07661512,4.2515363,4.254503,0.97966617,9.50666238,9.52752,2.15373139,9.06122455,9.053823,2.28599119,-0.03173627,0.842327,10,-0.05782558,0.446815,10,179.8074,117.855,-118.8288,169.56,165.6288,7634351.4426,8087131.4256,3.08022443406169,0.299015511646418,-2.07242273423244,0.00439444152652438,-0.0885622600202388,0.00881905238925373,1512347428280.34,1512385044
"302",255.0105,0.66691365,0.608352,0,4.77773082,4.747396,1.25433147,3.10383377,3.111545,0.45966998,4.20059942,4.202088,0.79065834,0.73930899,0.723518,0.00598253,-0.03862564,3.908557,10,-0.04980677,7.823582,10,129.8268,144.7776,-111.6,147.7404,112.617,7656566.8464,8112982.7934,1.52707239141169,-0.247906259053582,-0.559259618382438,-0.0437679287594756,-0.0477685999372388,-0.00167776015074627,1512347428282.18,1512385044.8
